Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 16203777;Эксцентриковая полировальная машина STATUS XPA9-125CE 03390301;"
    8 580 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ekstsentrikovaya-polirovalnaya-mashina-status-xpa9-125ce-03390301-1300811/
код: 15984836;Полировальная машина REDVERG RD-PM130 5022687;"
    4 792 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-redverg-rd-pm130-5022687-1103841/
код: 24439149;Полировальная машина STATUS PA180CE 03390901;"
    9 950 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-status-pa180ce-03390901-5994451/
код: 15702261;Угловая полировальная машина PATRIOT AG180 110300180;"
    6 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/uglovaya-polirovalnaya-mashina-patriot-ag180-110300180-850418/
код: 17775352;Полировальная машина STATUS PA 125 CE 03390701;"
    8 387 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-status-pa-125-ce-03390701-1801530/
код: 25233531;Угловая полировальная машинка RUPES LHR21 MARKIII BIG FOOT LHR21III#230/H5/DE/STD;"
    69 215 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-uglovaya-mashinka-rupes-lhr21-markiii-big-foot-lhr21iii-230-h5-de-std-6921013/
код: 16831639;Полировальная машина Hikoki SP18VA SP18VANSZ;"
    16 716 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-hikoki-sp18va-sp18vansz-1649872/
код: 16180345;Полировальная машина Alteco AP 1600-180.1 20601;"
    5 510 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-alteco-ap-1600-180-1-20601-1279671/
код: 16346934;Угловая полировальная электрическая машинка Русский Мастер РМ-71997;"
    15 225 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/uglovaya-polirovalnaya-elektricheskaya-mashinka-russkij-master-rm-71997-1416390/
код: 13643592;Полировальная машина Калибр УПМ-180Е 00000023967;"
    3 929 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-kalibr-upm-180e-00000023967-53756/
код: 23237055;Полировальная машина FAVOURITE 1700Вт, 180 мм, 600-3000 об/мин, М14 PM 1700;"
    5 703 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-favourite-1700vt-180-mm-600-3000-ob-min-m14-pm-1700-5189473/
код: 20394178;Полировальная машинка NORDBERG NE413;"
    7 827 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashinka-nordberg-ne413-2131644/
код: 20680551;Полировальная роторная машинка MaxShine M550 016782;"
    18 346 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-rotornaya-mashinka-maxshine-m550-016782-2199864/
код: 15783136;Полировальная машина FLEX L 1503 VR 250280;"
    53 900 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-flex-l-1503-vr-250280-893959/
код: 15965332;Электрическая полировальная машинка Huberth RP207171-15;"
    14 356 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/elektricheskaya-polirovalnaya-mashinka-huberth-rp207171-15-1082546/
код: 21379354;Электрическая полировальная угловая машинка с вращательно-орбитальным типом Hanko PL-21AL;"
    12 355 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/elektricheskaya-polirovalnaya-uglovaya-mashinka-s-vraschatelno-orbitalnym-tipom-hanko-pl-21al-2976590/
код: 19679218;Эксцентриковая полировальная машина STATUS XPA21-150CE 03390801;"
    15 565 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ekstsentrikovaya-polirovalnaya-mashina-status-xpa21-150ce-03390801-2053994/
код: 15746899;Полировальная машинка с набором принадлежностей RUPES LH19E/STN;"
    40 984 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashinka-s-naborom-prinadlezhnostej-rupes-lh19e-stn-871289/
код: 16252507;Полировальная угловая машина RUPES LHR 21ES;"
    35 978 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-uglovaya-mashina-rupes-lhr-21es-1333262/
код: 15734484;Полировальная электрическая машинка HUBERTH RP207183-R;"
    10 767 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-elektricheskaya-mashinka-huberth-rp207183-r-863285/
код: 15942197;Угловая шлифмашина ДИОЛД МШУ-1.3П-01 10042040;"
    5 268 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/uglovaya-shlifmashina-diold-mshu-1-3p-01-10042040-1069943/
код: 22224075;Полировальная машина WORTEX PM1810SE0019;"
    9 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-wortex-pm1810se0019-3898356/
код: 15882561;Шлифовальная машина FLEX SE 14-2 125 Set 391174;"
    98 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashina-flex-se-14-2-125-set-391174-1663130/
код: 15780654;Полировальная машина с высоким крутящим моментом для обработки больших поверхностей FLEX PE 14-1 180 395749;"
    71 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-flex-pe-14-1-18-395749-895485/
код: 18648095;Полировальная машина Einhell CC-PO 1100/150 E 2093275;"
    6 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-einhell-cc-po-1100-150-e-2093275-1909090/
код: 16532663;Полировочная шлифмашина P.I.T. PPO125-C1;"
    4 680 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovochnaya-shlifmashina-p-i-t-ppo125-c1-1605553/
код: 15781434;Полировальная машина с переключателем ускорения FLEX PE 14-3 125 406813;"
    49 200 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-s-pereklyuchatelem-uskoreniya-flex-pe-14-3-125-406813-894944/
код: 16447351;Ротационная полировальная машинка RUPES LH19E LH19E/STD;"
    43 889 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/rotatsionnaya-polirovalnaya-mashinka-rupes-lh19e-lh19e-std-1504021/
код: 23423199;Полировальная машина WORTEX PM 1813 SE PM1813SE0404;"
    9 650 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-wortex-pm-1813-se-pm1813se0404-5399749/
код: 17834020;Полировальная электрическая машина ROCKFORCE RF-PA-03060;"
    7 550 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-elektricheskaya-mashina-rockforce-rf-pa-03060-1970289/
код: 15740888;Полировальная машинка FLEX PE 8-4 80 405817;"
    34 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashinka-flex-pe-8-4-80-405817-868565/
код: 15845514;Угловая полировальная машина Metabo PE 15-20 RT Automotive 615200000;"
    45 251 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/uglovaya-polirovalnaya-mashina-metabo-pe-15-20-rt-automotive-615200000-918219/
код: 15604653;Полировальная машина Кратон PG-1200 3 05 05 001;"
    5 960 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-kraton-pg-1200-3-05-05-001-796849/
код: 20714463;Полировальная сетевая шлифмашина DEKO DKPW 063-4272;"
    6 020 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-setevaya-shlifmashina-deko-dkpw-063-4272-2212894/
код: 14943138;Полировальная машина Интерскол УПМ-180/1300Э 27.1.1.12;"
    6 345 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-interskol-upm-180-1300e-27-1-1-12-214178/
код: 27892340;Полировальная электрическая машина Forcekraft 220 В, 1200 Вт, 800-3600 об/мин, диаметр круга 180 мм fk-pa-03060 55059;"
    6 523 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-elektricheskaya-220v-1200w-800-3600-ob-min-diametr-kruga-180mm-fk-pa-03060-forcekraft-55059-8799182/
код: 26788898;Полировальная угловая машина Спец БМП-1200,1200 Вт, 600-3000об/мин, d круга 180 мм, D рукоятка,тарелка опор+меховая насадка в комплекте СПЕЦ-4050;"
    4 590 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/spets-mashina-polirovalnaya-uglovaya-bmp-1200-1200vt-600-3000ob-min-d-kruga-180mm-d-rukoyatka-tarelka-opor-mehovaya-nasadka-v-komplekte-karton-upakovka-spets-spets-4050-7827668/
код: 15643029;Полировальная машина ДИОЛД МП-0.42 10044020;"
    3 793 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-diold-mp-0-42-10044020-831008/
код: 21379330;Электрическая полировальная малогабаритная машинка с вращательно-орбитальным типом Hanko ML-12;"
    12 795 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/elektricheskaya-polirovalnaya-malogabaritnaya-mashinka-s-vraschatelno-orbitalnym-tipom-hanko-ml-12-2976524/
код: 19339632;Полировальная машина Cartage 4382765;"
    1 512 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-cartage-4382765-2118428/
код: 26885534;Дисковая шлифовально-полировальная машина с подачей воды Манкупер K27;"
    14 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/diskovaya-shlifovalno-polirovalnaya-mashina-s-podachej-vody-mankuper-k27-7937078/
код: 26885558;Дисковая шлифовально-полировальная машина с подачей воды Манкупер K21;"
    14 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/diskovaya-shlifovalno-polirovalnaya-mashina-s-podachej-vody-mankuper-k21-7937138/
код: 26885606;Барабанная шлифовально-полировальная машина Манкупер K15-3;"
    14 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/barabannaya-shlifovalno-polirovalnaya-mashina-mankuper-k15-3-7940228/
код: 26885540;Полировальная машинка Манкупер K12;"
    14 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashinka-mankuper-k12-7937186/
код: 25098213;Дисковая шлифовально-полировальная машина Манкупер с подачей воды K11;"
    14 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/diskovaya-shlifovalno-polirovalnaya-mashina-s-podachej-vody-mankuper-k11-6637309/
код: 15053247;Полировальная шлифмашина Makita GV7000C;"
    16 367 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-shlifmashina-makita-gv7000c-504575/
код: 13918665;Шлифмашина Makita GV5010;"
    10 409 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/diskovaya-shlifovalnaya-mashina-makita-gv5010-136541/
код: 16505615;Полировальная шлифмашина FIT 80555;"
    8 778 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-shlifmashina-fit-80555-1579056/
код: 21379318;Электрическая полировальная малогабаритная машинка с вращательным типом движения Hanko MH-800;"
    9 688 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/elektricheskaya-polirovalnaya-malogabaritnaya-mashinka-s-vraschatelnym-tipom-dvizheniya-hanko-mh-800-2976464/
код: 19819468;Полировальная электрическая машинка H7 RO-1000BK 958888;"
    12 500 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-elektricheskaya-mashinka-h7-ro-1000bk-958888-2195573/
код: 16314877;Угловая полировальная машина Proxxon WP/E PR- 28660;"
    12 776 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/uglovaya-polirovalnaya-mashina-proxxon-wp-e-pr-28660-1407029/
код: 19819228;Полировальная электрическая машинка H7 RO-400BK 958895;"
    11 480 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-elektricheskaya-mashinka-h7-ro-400bk-958895-2195571/
код: 18817800;Полировальная машина DEKO DKP200 063-4208;"
    2 772 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-deko-dkp200-063-4208-1977861/
код: 18262921;Полировальная машина Einhell CC-PO 90 2093173;"
    3 426 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-einhell-cc-po-90-2093173-1840005/
код: 22607025;Сетевая полировальная шлифмашина DEKO ZKP1500 PRO, 180 мм, 1500 Вт, плавный пуск 063-4320;"
    5 513 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/setevaya-polirovalnaya-shlifmashina-deko-zkp1500-pro-180-mm-1500-vt-plavnyj-pusk-063-4320-4178706/
код: 25218447;Полировальная машина Ryobi ONE+ RBP18250-0 250 мм, 18В 5133005541;"
    5 988 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/18v-polirovalnaya-mashina-250mm-rbp18250-0-ryobi-5133005541-6870715/
код: 25218459;Полировальная машина Ryobi ONE+ RBP18150-0 150 мм, 18В 5133005617;"
    5 560 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/18v-polirovalnaya-mashina-150mm-rbp18150-0-ryobi-5133005617-6871129/
код: 25218435;Шлифовальная машина Ryobi ONE+ RDP18-0 18В 5133005897;"
    10 282 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashina-ryobi-rdp18-0-18v-5133005897-6872125/
код: 16844035;Аккумуляторная полировальная шлифмашина ИНТЕРСКОЛ УПМ-180/18ВЭ 642.1.0.70;"
    9 120 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/akkumulyatornaya-polirovalnaya-shlifmashina-interskol-upm-180-18ve-642-1-0-70-1713744/
код: 21906658;Пневматическая мини-шлифмашина INTERTOOL PT-1002;"
    1 225 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-mini-shlifmashina-intertool-pt-1002-3338430/
код: 20428222;Умная аккумуляторная полировальная машина FLEX PXE 80 10.8-EC/2.5 P-Set 469076;"
    75 800 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/umnaya-akkumulyatornaya-polirovalnaya-mashina-flex-pxe-80-10-8-ec-2-5-p-set-469076-2165561/
код: 21949798;Пистолетная полировальная пневмошлифмашина BYEMAX BM-64-6321K;"
    14 606 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pistoletnaya-polirovalnaya-pnevmoshlifmashina-byemax-bm-64-6321k-3391284/
код: 21369946;Аккумуляторная полировальная машина Felisatti УПМ-180/18Л3 5705.5.0.00;"
    6 232 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/akkumulyatornaya-polirovalnaya-mashina-felisatti-upm-180-18l3-5705-5-0-00-2922110/
код: 15985975;Полировальная машина Einhell PXC CE-CP 18/180 Li E-Solo 2093320;"
    11 513 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-einhell-pxc-ce-cp-18-180-li-e-solo-2093320-1110058/
код: 21949804;BYEMAX BM-6N-6661/58 Пневмошлифмашина полировальная 2500 об/мин, 180 мм, 1,9 кг, шт BM-6N-666;"
    13 212 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/byemax-bm-6n-6661-58-pnevmoshlifmashina-polirovalnaya-2500-ob-min-180-mm-1-9-kg-sht-bm-6n-666-3391260/
код: 21949840;Полировальная пневмошлифмашина BYEMAX BM-6P-6636;"
    14 265 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-pnevmoshlifmashina-byemax-bm-6p-6636-3391278/
код: 15780614;Аккумуляторная эксцентриковая полировальная машина FLEX XFE 15 150 18.0-EC/5.0 Set 418099;"
    93 600 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/akkumulyatornaya-ekstsentrikovaya-polirovalnaya-mashina-flex-xfe-15-150-18-0-ec-5-0-set-418099-891876/
код: 16177132;Умная аккумуляторная полировальная машина FLEX PXE 80 10.8-EC/2.5 Set 418102;"
    61 483 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/umnaya-akkumulyatornaya-polirovalnaya-mashina-flex-pxe-80-10-8-ec-2-5-set-418102-1282120/
код: 16135499;Вертикальная шлифовальная машинка Hans 87909;"
    14 730 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/vertikalnaya-shlifovalnaya-mashinka-hans-87909-1220297/
код: 16319220;Умная аккумуляторная полировальная машина FLEX PXE 80 10.8-EC 10.8 В 469068;"
    39 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/umnaya-akkumulyatornaya-polirovalnaya-mashina-flex-pxe-80-10-8-ec-10-8-v-art-469068-1401529/
код: 27148032;Полировальная аккумуляторная машина REDVERG RD-PM18/U, без акк., без з/у 6681090;"
    6 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/mashina-polirovalnaya-akkumulyatornaya-rd-pm18-u-bez-akk-bez-z-u-redverg-6681090-8567241/
код: 21906670;Пневматическая мини-шлифмашина INTERTOOL PT-1003;"
    1 565 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-mini-shlifmashina-intertool-pt-1003-3338850/
код: 15780609;Аккумуляторная ротационная полировальная машинка FLEX PE 150 18.0-EC/5.0 Set 447153;"
    91 774 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/akkumulyatornaya-rotatsionnaya-polirovalnaya-mashinka-flex-pe-150-18-0-ec-5-0-set-447153-891809/
код: 15882572;Аккумуляторная эксцентриковая полировальная машина FLEX XCE 8 125 18.0-EC/5.0 Set 438413;"
    93 600 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/akkumulyatornaya-ekstsentrikovaya-polirovalnaya-mashina-flex-xce-8-125-18-0-ec-5-0-set-438413-959045/
код: 15053204;Пневмо-полировальная шлифмашина Sumake ST-7774;"
    14 250 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmo-polirovalnaya-shlifmashina-sumake-st-7774-509617/
код: 26959442;Полировальный мини-пистолет EAGLE под 50-75 мм круг, 6000 об/мин EG1062;"
    18 755 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnyj-mini-pistolet-pod-50-75-mm-krug-6000-ob-min-eagle-eg1062-8068658/
код: 15635636;Двуручная полировальная машинка MIRKA ROP2-512NV 8994220311;"
    42 351 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/dvuruchnaya-polirovalnaya-mashinka-mirka-rop2-512nv-8994220311-824173/
код: 26885612;Мини-полировальная машинка Манкупер K26;"
    13 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/mini-polirovalnaya-mashinka-mankuper-k26-7940246/
код: 26885576;Полировальная машинка Манкупер K07;"
    7 200 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashinka-mankuper-k07-7937714/
код: 15985985;Полировальная машина Einhell PXC CE-CB 18/254 Li-Solo 2093301;"
    3 912 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/polirovalnaya-mashina-einhell-pxc-ce-cb-18-254-li-solo-2093301-1105364/
код: 15837286;Шлифовально-полировальная машина с сепарацией HENGDA 600 л ZDPC600;"
    650 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-s-separatsiej-hengda-600-l-zdpc600-923209/
код: 15837281;Шлифовально-полировальная машина без сепарации HENGDA 600 л ZDPА600;"
    619 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-bez-separatsii-hengda-600-l-zdpa600-923208/
код: 15837280;Шлифовально-полировальная машина без сепарации HENGDA 400 литров ZDPC400;"
    400 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-bez-separatsii-hengda-400-litrov-zdpc400-916298/
код: 15837285;Шлифовально-полировальная машина с сепарацией HENGDA 300 л ZDPC300;"
    365 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-s-separatsiej-hengda-300-l-zdpc300-916307/
код: 15837279;Шлифовально-полировальная машина без сепарации HENGDA 300 л ZDPА300;"
    369 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-bez-separatsii-hengda-300-l-zdpa300-916308/
код: 15837278;Шлифовально-полировальная машина без сепарации HENGDA 200 литров ZDPА200;"
    288 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-bez-separatsii-hengda-200-litrov-zdpa200-916297/
код: 15837277;Шлифовально-полировальная машина без сепарации HENGDA 150 литров ZDPА150;"
    232 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-bez-separatsii-hengda-150-litrov-zdpa150-916296/
код: 15837284;Шлифовально-полировальная машина с сепарацией HENGDA 120 литров ZDPC120;"
    290 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalno-polirovalnaya-mashina-s-separatsiej-hengda-120-litrov-zdpc120-916301/
