Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 16424278;Ленточная шлифовальная машина ВИТЯЗЬ ЛШМ-750 18015019;"
    6 079 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-vityaz-lshm-750-18015019-1480234/
код: 19642878;Ленточная шлифмашина Пульсар ЛШМ 1000C 793-831;"
    4 350 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-pulsar-lshm-1000c-793-831-2027754/
код: 15610631;Ленточная шлифмашина Калибр ЛШМ-1000УЕ 00000061903;"
    5 251 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-kalibr-lshm-1000ue-00000061903-797088/
код: 21540346;Ленточная шлифмашина WORTEX SB 7575 AE SB7575AE01310;"
    6 110 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-wortex-sb-7575-ae-sb7575ae01310-3205670/
код: 15643032;Ленточношлифовальная машина ДИОЛД МШЛ-0.8 10046010;"
    3 938 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnoshlifovalnaya-mashina-diold-mshl-0-8-10046010-830767/
код: 15984833;Ленточная шлифовальная машина REDVERG Basic BS800 6622815;"
    3 890 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-redverg-basic-bs800-6622815-1114234/
код: 16126315;Ленточная шлифовальная машина Oasis GL-80 4640039480471;"
    4 485 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-oasis-gl-80-4640039480471-1210677/
код: 15622375;Трехроликовая ленточная шлифовальная машина MESSER M3016 10-40-765;"
    42 624 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/trehrolikovaya-lentochnaya-shlifovalnaya-mashina-messer-m3016-10-40-765-809953/
код: 16203782;Шлифовальная машина STATUS BS75 3140301;"
    5 076 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashina-status-bs75-3140301-1302066/
код: 16203928;Шлифовальная машина STATUS BS75M 3140401;"
    6 112 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashina-status-bs75m-3140401-1301022/
код: 16173893;Ленточная шлифовальная машина Кратон BS-1300-100 3 05 02 006;"
    11 910 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kraton-bs-1300-100-3-05-02-006-1263613/
код: 15698345;Ленточная шлифмашина DWT BS09-75 V 5.1.9;"
    7 196 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-dwt-bs09-75-v-5-1-9-848502/
код: 27630936;Ленточная шлифовальная машина ТЕН tbs3712 20265;"
    13 500 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlif-mashina-tbs3712-ten-20265-8480175/
код: 21541810;Ленточная шлифмашина WORTEX SB 7590 AE SB7590AE01321;"
    7 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-wortex-sb-7590-ae-sb7590ae01321-3205676/
код: 16450070;Сатинировальная и ленточная машина для шлифования труб FLEX BSE 14-3 InoxSet 3in1 Max 483516;"
    229 900 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/satinirovalnaya-i-lentochnaya-mashina-dlya-shlifovaniya-trub-flex-bse-14-3-inoxset-3in1-max-483516-1586500/
код: 15958402;Ленточная шлифовальная машина Ставр ЛШМ-1100 СТ;"
    6 412 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-stavr-lshm-1100-st-1082415/
код: 27701016;Четырехроликовая ленточная шлифмашина MESSER M3334 10-41-334;"
    28 077 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/chetyrehrolikovaya-lentochnaya-shlifmashina-m3334-messer-10-41-334-8589374/
код: 16468360;Ленточная шлифмашина WERT EBS 0875E;"
    4 490 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-wert-ebs-0875e-1543664/
код: 15740876;Ленточная машина для шлифования труб FLEX TRINOXFLEX, BRE 14-3 125 Set 433446;"
    183 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-mashina-dlya-shlifovaniya-trub-flex-trinoxflex-bre-14-3-125-set-433446-868971/
код: 16173882;Ленточная шлифовальная машина Кратон BS-900-75 3 05 02 004;"
    6 050 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kraton-bs-900-75-3-05-02-004-1263610/
код: 20248984;Ленточная шлифовальная машина PATRIOT BS 120 110301512;"
    12 490 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-patriot-bs-120-110301512-2108748/
код: 16180280;Ленточная шлифмашина Alteco BS 950 30115;"
    5 848 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-alteco-bs-950-30115-1279669/
код: 15780632;Ленточная и сатинировальная машина FLEX TRINOX BSE 14-3 INOX Set 433454;"
    203 600 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-i-satinirovalnaya-mashina-flex-trinox-bse-14-3-inox-set-433454-895479/
код: 16348361;Ленточная шлифовальная машина FAVOURITE BS 76/533;"
    5 425 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-favourite-bs-76-533-1406997/
код: 15740875;Ленточная машина для шлифования сварных швов и труб FLEX LBR 1506 VRA 282499;"
    92 800 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-mashina-dlya-shlifovaniya-svarnyh-shvov-i-trub-flex-lbr-1506-vra-282499-868972/
код: 16173920;Ленточная шлифовальная машина Кратон BS-1000-75 3 05 02 005;"
    5 760 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kraton-bs-1000-75-3-05-02-005-1263598/
код: 13675478;Ленточная шлифовальная машина Sturm BS8580;"
    5 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-sturm-bs8580-61302/
код: 22064464;Ленточная шлифовальная машина Электроприбор ЛШМ-950Е;"
    4 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-elektropribor-lshm-950e-3554052/
код: 15610630;Ленточная шлифмашина Калибр ЛШМ-950Е 00000061902;"
    6 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-kalibr-lshm-950e-00000061902-797087/
код: 25098141;Трехроликовая ленточная шлифовальная машина для труб Манкупер K20;"
    13 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/trehrolikovaya-lentochnaya-shlifovalnaya-mashina-dlya-trub-mankuper-k20-6636643/
код: 21541696;Ленточная шлифмашина MOLOT MSB 7508 АЕ MSB7508АЕ0025;"
    4 370 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-molot-msb-7508-ae-msb7508ae0025-3210140/
код: 21035368;Ленточная шлифовальная машина Креост KE-900-533;"
    6 774 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kreost-ke-900-533-2631494/
код: 22062826;Ленточная шлифовальная машина Felisatti ЛШМ-76/900 16.5.1.00;"
    6 216 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-felisatti-lshm-76-900-16-5-1-00-3602412/
код: 20398738;Ленточная шлифмашина БУЛАТ 1200 Вт ЛШМ 76/533;"
    5 898 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-bulat-lshm-76-533-2152929/
код: 16339633;Ленточная шлифмашина Энергомаш 800Вт ЛШМ1-800;"
    6 010 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-energomash-800vt-lshm1-800-1406509/
код: 13648448;Ленточная шлифмашина Интерскол ЛШМ-76/900 16.1.0.00;"
    5 999 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-interskol-lshm-76-900-16-1-0-00-57422/
код: 18557893;Шлифовальная машина FERM DIY BSM1024;"
    3 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashina-ferm-diy-bsm1024-1957395/
код: 15643033;Ленточношлифовальная машина ДИОЛД МШЛ-0.95 10046020;"
    5 049 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnoshlifovalnaya-mashina-diold-mshl-0-95-10046020-830768/
код: 23243499;Ленточная шлифмашина DEKO DKBS500 500 Вт 063-4334;"
    5 740 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-deko-dkbs500-500-vt-063-4334-4991274/
код: 15477568;Ленточная шлифовальная машина BORT BBS-801N 93728007;"
    5 098 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-bort-bbs-801n-93728007-706261/
код: 17388264;Лентошлифовальная машина FAVOURITE BS 76/457;"
    4 750 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentoshlifovalnaya-mashina-favourite-bs-76-457-1748710/
код: 26885552;Трехроликовая ленточная шлифовальная машина Манкупер K16-3;"
    15 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/trehrolikovaya-lentochnaya-shlifovalnaya-mashina-mankuper-k16-3-7937456/
код: 15501176;Ленточная шлифмашина Einhell TC-BS 8038;"
    5 829 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-einhell-tc-bs-8038-720738/
код: 26885594;Трехроликовая ленточная шлифовальная машина для труб Манкупер K20-2;"
    15 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/trehrolikovaya-lentochnaya-shlifovalnaya-mashina-dlya-trub-mankuper-k20-2-7939280/
код: 26885528;Двухроликовая ленточная шлифовальная машина Манкупер K25-3;"
    16 500 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/dvuhrolikovaya-lentochnaya-shlifovalnaya-mashina-mankuper-k25-3-7937210/
код: 16313555;Ленточная шлифовальная машинка HAMMER Flex LSM800B 158564;"
    6 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashinka-hammer-flex-lsm800b-158564-1610137/
код: 15603509;Ленточная шлифмашина Einhell TE-BS 8540 E 4466230;"
    7 850 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-einhell-te-bs-8540-e-4466230-794822/
код: 13643550;Ленточная шлифовальная машина Калибр ЛШМ-750 00000001180;"
    3 635 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kalibr-lshm-750-00000001180-53692/
код: 16162504;Ленточная шлифмашина SLOGGER BS7553;"
    7 400 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-slogger-bs7553-1238022/
код: 16831585;Ленточная шлифмашина Hikoki SB8V2 SB8V2NSZ;"
    12 603 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-hikoki-sb8v2-sb8v2nsz-1649416/
код: 25841189;Ленточная шлифмашина DEKO DKBS1000, 1000 Вт, с регулировкой оборотов 063-4353;"
    4 216 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-deko-dkbs1000-1000-vt-s-regulirovkoj-oborotov-063-4353-7335745/
код: 15895300;Ленточный напильник RYOBI ONE+ R18PF-0 5133004179;"
    8 755 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnyj-napilnik-ryobi-one-r18pf-0-5133004179-965672/
код: 15610904;Ленточно-шлифовальная машинка JTC 10мм, длина 330 мм JTC-5904;"
    11 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochno-shlifovalnaya-mashinka-jtc-5904-798818/
код: 18639025;Ленточная пневмошлифмашина YATO 10х330 мм YT-09741;"
    4 641 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifmashina-yato-10h330-mm-yt-09741-1970340/
код: 16304815;Ленточная пневмошлифмашина Byemax BM-7705;"
    18 263 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifmashina-byemax-bm-7705-1372593/
код: 16304816;Ленточная пневмошлифмашина Byemax BM-7704;"
    9 387 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifmashina-byemax-bm-7704-1379636/
код: 20045056;Пневматическая ленточная шлифовальная машинка WIEDERKRAFT WDK-25525;"
    23 735 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifovalnaya-mashinka-wiederkraft-wdk-25525-2087491/
код: 19676176;Пневматическая ленточная шлифмашина TNT-AIR АТ-7103;"
    29 257 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifmashina-tnt-air-at-7103-2028638/
код: 20044888;Пневматическая ленточная шлифовальная машинка WIEDERKRAFT WDK-25520;"
    16 563 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifovalnaya-mashinka-wiederkraft-wdk-25520-2087490/
код: 16272716;Ленточная шлифовальная машинка ATA RALM10L;"
    49 242 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashinka-ata-ralm10l-1353763/
код: 20754471;Ленточная пневмошлифмашинка NORDBERG NP4156;"
    6 720 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifmashinka-nordberg-np4156-2310904/
код: 16314616;Ленточная пневматическая шлифмашина ПНЕВМО-ТРЕЙД  PT-BS20520;"
    9 935 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmaticheskaya-shlifmashina-pnevmo-trejd-pt-bs20520-1395274/
код: 25299195;Пневматическая ленточная шлифовальная машинка Pneutrend 6-19x457мм 55120;"
    43 029 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifovalnaya-mashinka-pneutrend-6-19x457mm-55120-6953491/
код: 15625862;Шлифовальная машинка RODCRAFT 7155 8951072041;"
    20 240 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovalnaya-mashinka-rodcraft-7155-8951072041-814056/
код: 15863352;Ленточная пневмошлифовальная машина Dynabrade Dynafile II 40320;"
    122 978 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifovalnaya-mashina-dynabrade-dynafile-ii-40320-945721/
код: 25299171;Пневматический ленточный шлифовальный инструмент Pneutrend 10x330мм 55010;"
    19 003 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskij-lentochnyj-shlifovalnyj-instrument-pneutrend-10x330mm-55010-6953473/
код: 19675756;Пневматическая ленточная шлифмашина TNT-AIR АТ-7010;"
    19 363 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifmashina-tnt-air-at-7010-2028635/
код: 19675582;Пневматическая ленточная шлифмашина TNT-AIR АТ-7008;"
    15 265 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/pnevmaticheskaya-lentochnaya-shlifmashina-tnt-air-at-7008-2028637/
код: 19128672;Ленточная пневмошлифмашина BYEMAX BM-7705PR;"
    23 159 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-pnevmoshlifmashina-byemax-bm-7705pr-1976582/
код: 15592619;Ленточная шлифмашина Ryobi EBS750 5133002276;"
    4 680 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-ryobi-ebs750-5133002276-786848/
код: 15052944;Ленточная шлифмашина Ryobi EBS800 5133001148;"
    8 928 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-ryobi-ebs800-5133001148-509618/
код: 1166;Ленточная шлифмашина Makita 9911;"
    19 875 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-makita-9911-332/
код: 15926613;Ленточная шлифмашина Stanley SB90;"
    6 512 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-stanley-sb90-1059477/
код: 15546109;Ленточная шлифовальная машина PATRIOT BS 810 110301500;"
    6 190 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-patriot-bs-810-110301500-840763/
код: 15984831;Ленточная шлифовальная машина REDVERG RD-BS85 5022680;"
    5 690 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-redverg-rd-bs85-5022680-1103830/
код: 1113;Ленточный напильник Makita 9031;"
    27 920 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnyj-napilnik-makita-9031-1113/
код: 15083137;Ленточная шлифмашина Makita 9911K;"
    17 264 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-makita-9911k-514332/
код: 15477567;Ленточная шлифовальная машина BORT BBS-1010N 93727994;"
    8 213 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-bort-bbs-1010n-93727994-706271/
код: 15702795;Ленточная шлифовальная машина GRAPHITE 800 Вт, лента 75 x 457 мм 59G392;"
    5 437 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-graphite-800-vt-lenta-75-x-457-mm-59g392-850726/
код: 15494862;Ленточная шлифмашина ELITECH МШЛ 900Э;"
    7 790 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-elitech-mshl-900e-715243/
код: 15561754;Шлифователь труб Metabo RBE 15-180 Set до 180мм 602243500;"
    131 229 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovatel-trub-metabo-rbe-15-180-set-do-180mm-602243500-775736/
код: 289;Ленточная шлифмашина Bosch GBS 75 AE 0.601.274.708;"
    38 903 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-bosch-gbs-75-ae-0-601-274-708-289/
код: 15561670;Ленточный напильник Metabo BFE 9-20 Set 602244500;"
    93 059 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnyj-napilnik-metabo-bfe-9-20-set-602244500-775667/
код: 15422065;Ленточная шлифмашина Bosch GEF 7 E Professional 0.601.8A8.001;"
    89 302 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-bosch-gef-7-e-professional-0-601-8a8-001-683615/
код: 15973556;Ленточная шлифовальная машина CROWN CT13311;"
    7 290 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-crown-ct13311-1089056/
код: 16104840;Ленточная шлифовальная машина Kolner KВS 533x76VM кн533-76вм;"
    6 390 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-kolner-kvs-533x76vm-kn533-76vm-1198245/
код: 15984832;Ленточная шлифовальная машина REDVERG RD-BS110 5022681;"
    6 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifovalnaya-mashina-redverg-rd-bs110-5022681-1103832/
код: 15261968;Ленточная шлифмашина Bosch PBS 75 AE 0.603.2A1.120;"
    16 353 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-bosch-pbs-75-ae-0-603-2a1-120-550873/
код: 15748315;Шлифователь для труб Metabo RBE 9-60 Set 602183510;"
    104 572 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifovatel-dlya-trub-metabo-rbe-9-60-set-602183510-871581/
код: 15494861;Ленточная шлифмашина ELITECH МШЛ 1200Э;"
    11 790 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-elitech-mshl-1200e-715239/
код: 1139;Ленточная шлифмашина Makita 9403;"
    35 208 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnaya-shlifmashina-makita-9403-1139/
код: 15561671;Ленточный напильник Metabo BFE 9-20 602244000;"
    60 770 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/lentochnyj-napilnik-metabo-bfe-9-20-602244000-775666/
код: 15512070;Шлифмашина для труб Fein Rs 12-70E 72211350014;"
    169 251 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/shlifmashina-dlya-trub-fein-rs-12-70e-72211350014-729117/
